FAMILY,GENUS,SPECIES,INFO_TOTAL,HERBARIUM_ID,HCODE,FILETYPE,IS_DRAWING,TYPE_CODE,VARIETY,ALT_INFO_TOTAL,ALT_GENUS,ALT_SPECIES,ALT_TYPE,ALT_INFO,REDUCED_INFO,NOTES,YEAR,FILEPATH
Orchidaceae,Dendrochilum,rotundilabium,"HT, AMES18848",AMES,18848,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Dendrochilum rotundilabium, HT, AMES18848.jpg"
Orchidaceae,Dendrochilum,rotundilabium,"PT, AMES18849",AMES,18849,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Dendrochilum rotundilabium, PT, AMES18849.jpg"
Orchidaceae,Dendrochilum,simulacrum,"HT, AMES55",AMES,55,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Dendrochilum simulacrum, HT, AMES55.jpg"
Orchidaceae,Dendrochilum,simulacrum,"IT, US94020",US,94020,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Dendrochilum simulacrum, IT, US94020.jpg"
Orchidaceae,Dendrochilum,tetradactyliferum,"HT, AMES64976",AMES,64976,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Dendrochilum tetradactyliferum, HT, AMES64976.jpg"
Orchidaceae,Dendrochilum,uncatum,"IT, SING47432",SING,47432,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Dendrochilum uncatum, IT, SING47432.jpg"
Orchidaceae,Dendrochilum,uncatum,"IT, L58492",L,58492,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Dendrochilum uncatum, IT, L58492.jpg"
Orchidaceae,Dendrochilum,uncatum,"IT, L58493",L,58493,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Dendrochilum uncatum, IT, L58493.jpg"
Orchidaceae,Dendrochilum,uncatum,"drawing of Type, AMES98811",AMES,98811,JPG,Y,,,,,,,,,,2003,"/Orchidaceae/Dendrochilum uncatum, drawing of Type, AMES98811.jpg"
Orchidaceae,Dendrochilum,unicallosum,"HT, AMES18850",AMES,18850,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Dendrochilum unicallosum, HT, AMES18850.jpg"
Orchidaceae,Dendrochilum,vanoverberghii,"LT, AMES18852",AMES,18852,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Dendrochilum vanoverberghii, LT, AMES18852.jpg"
Orchidaceae,Dendrochilum,vanoverberghii,"ILT, AMES18853",AMES,18853,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Dendrochilum vanoverberghii, ILT, AMES18853.jpg"
Orchidaceae,Dendrochilum,wenzelii,"LT, AMES18856",AMES,18856,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Dendrochilum wenzelii, LT, AMES18856.jpg"
Orchidaceae,Dendrochilum,wenzelii,"ILT, NY39518",NY,39518,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Dendrochilum wenzelii, ILT, NY39518.jpg"
Orchidaceae,Dendrochilum,wenzelii,"IT, L58483",L,58483,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Dendrochilum wenzelii, IT, L58483.jpg"
Orchidaceae,Dendrochilum,wenzelii,"ILT, US343986",US,343986,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Dendrochilum wenzelii, ILT, US343986.jpg"
Orchidaceae,Dendrochilum,woodianum,"HT, AMES18857",AMES,18857,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Dendrochilum woodianum, HT, AMES18857.jpg"
Orchidaceae,Dendrochilum,woodianum,"IT, SING47433",SING,47433,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Dendrochilum woodianum, IT, SING47433.jpg"
Orchidaceae,Dendrochilum,woodianum,"IT, US94022",US,94022,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Dendrochilum woodianum, IT, US94022.jpg"
Orchidaceae,Dendrochilum,yuccaefolium,"HT, AMES18851",AMES,18851,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Dendrochilum yuccaefolium, HT, AMES18851.jpg"
Orchidaceae,Didymoplexis,philippinensis,"HT, AMES98871",AMES,98871,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Didymoplexis philippinensis, HT, AMES98871.jpg"
Orchidaceae,Diglyphosa,elmeri,"HT, AMES105907",AMES,105907,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Diglyphosa elmeri, HT, AMES105907.jpg"
Orchidaceae,Diglyphosa,elmeri,"HT, detail, AMES105907",AMES,105907,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Diglyphosa elmeri, HT, detail, AMES105907.jpg"
Orchidaceae,Dilochia,elmeri,"IT, NY8749",NY,8749,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Dilochia elmeri, IT, NY8749.jpg"
Orchidaceae,Dilochia,elmeri,"IT, US93495",US,93495,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Dilochia elmeri, IT, US93495.jpg"
Orchidaceae,Dilochia,elmeri,"XT, AMES98876",AMES,98876,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Dilochia elmeri, XT, AMES98876.jpg"
Orchidaceae,Dilochia,elmeri,"XT, AMES98877",AMES,98877,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Dilochia elmeri, XT, AMES98877.jpg"
Orchidaceae,Diplocaulobium,clemensiae,"(Dendrobium clemensiae, ST, detail) AMES74980",AMES,74980,JPG,N,,,"Dendrobium clemensiae, ST, detail",Dendrobium,clemensiae,,,,,2003,"/Orchidaceae/Diplocaulobium clemensiae (Dendrobium clemensiae, ST, detail) AMES74980.jpg"
Orchidaceae,Disperis,philippinensis,"IT, AMES98948",AMES,98948,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Disperis philippinensis, IT, AMES98948.jpg"
Orchidaceae,Disperis,philippinensis,"IT, detail, AMES98948",AMES,98948,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Disperis philippinensis, IT, detail, AMES98948.jpg"
Orchidaceae,Eria,anceps,"IT, US93956",US,93956,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria anceps, IT, US93956.jpg"
Orchidaceae,Eria,anceps,"HT, AMES99145",AMES,99145,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria anceps, HT, AMES99145.jpg"
Orchidaceae,Eria,aporoides,(Epidendrum equitus) US503158,US,503158,JPEG,N,,,Epidendrum equitus,Epidendrum,equitus,,,,,2003,/Orchidaceae/Eria aporoides (Epidendrum equitus) US503158.jpeg
Orchidaceae,Eria,binabayensis,"IT, AMES99148",AMES,99148,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria binabayensis, IT, AMES99148.jpg"
Orchidaceae,Eria,brachystachya,"IT, L59857",L,59857,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria brachystachya, IT, L59857.jpg"
Orchidaceae,Eria,brachystachya,"drawing of Type, AMES99153",AMES,99153,JPG,Y,,,,,,,,,,2003,"/Orchidaceae/Eria brachystachya, drawing of Type, AMES99153.jpg"
Orchidaceae,Eria,bractescens,(~v. latipetala) US93957,US,93957,JPG,N,,latipetala,,,,,,,,2003,/Orchidaceae/Eria bractescens (~v. latipetala) US93957.jpg
Orchidaceae,Eria,candoonensis,"HT, AMES99160",AMES,99160,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria candoonensis, HT, AMES99160.jpg"
Orchidaceae,Eria,carnicolor,"HT, AMES99162",AMES,99162,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria carnicolor, HT, AMES99162.jpg"
Orchidaceae,Eria,clemensiae,"IT, US93958",US,93958,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria clemensiae, IT, US93958.jpg"
Orchidaceae,Eria,clemensiae,"ST, AMES99170",AMES,99170,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria clemensiae, ST, AMES99170.jpg"
Orchidaceae,Eria,compacta,"IT, AMES99173",AMES,99173,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria compacta, IT, AMES99173.jpg"
Orchidaceae,Eria,copelandii,"ST, AMES99174",AMES,99174,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria copelandii, ST, AMES99174.jpg"
Orchidaceae,Eria,copelandii,"v. fusiformis, IT, AMES99175",AMES,99175,JPG,N,,fusiformis,,,,,,,,2003,"/Orchidaceae/Eria copelandii v. fusiformis, IT, AMES99175.jpg"
Orchidaceae,Eria,curranii,"IT, AMES99182",AMES,99182,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria curranii, IT, AMES99182.jpg"
Orchidaceae,Eria,cylindrostachya,"IT, AMES99185",AMES,99185,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria cylindrostachya, IT, AMES99185.jpg"
Orchidaceae,Eria,dagamensis,"IST, NY8825",NY,8825,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria dagamensis, IST, NY8825.jpg"
Orchidaceae,Eria,dagamensis,"IST, L58741",L,58741,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria dagamensis, IST, L58741.jpg"
Orchidaceae,Eria,dagamensis,"TF, US93960",US,93960,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria dagamensis, TF, US93960.jpg"
Orchidaceae,Eria,dagamensis,"IST, AMES99190",AMES,99190,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria dagamensis, IST, AMES99190.jpg"
Orchidaceae,Eria,dagamensis,"IST, AMES99191",AMES,99191,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria dagamensis, IST, AMES99191.jpg"
Orchidaceae,Eria,dagamensis,"IST, GH99192",GH,99192,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria dagamensis, IST, GH99192.jpg"
Orchidaceae,Eria,dagamensis,"IST, AMES99193",AMES,99193,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria dagamensis, IST, AMES99193.jpg"
Orchidaceae,Eria,dagamensis,"IST, AMES99194",AMES,99194,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria dagamensis, IST, AMES99194.jpg"
Orchidaceae,Eria,dagamensis,"IST, AMES99195",AMES,99195,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria dagamensis, IST, AMES99195.jpg"
Orchidaceae,Eria,dagamensis,"IST, AMES99196",AMES,99196,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria dagamensis, IST, AMES99196.jpg"
Orchidaceae,Eria,dagamensis,"IST, AMES99197",AMES,99197,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria dagamensis, IST, AMES99197.jpg"
Orchidaceae,Eria,dagamensis,"IST, AMES99224",AMES,99224,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria dagamensis, IST, AMES99224.jpg"
Orchidaceae,Eria,dagamensis,"IST, AMES99225",AMES,99225,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria dagamensis, IST, AMES99225.jpg"
Orchidaceae,Eria,davaensis,"IT, NY8826",NY,8826,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria davaensis, IT, NY8826.jpg"
Orchidaceae,Eria,davaensis,"IT, US93961",US,93961,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria davaensis, IT, US93961.jpg"
Orchidaceae,Eria,davaensis,"IT, AMES99230",AMES,99230,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria davaensis, IT, AMES99230.jpg"
Orchidaceae,Eria,davaensis,"IT, AMES99231",AMES,99231,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria davaensis, IT, AMES99231.jpg"
Orchidaceae,Eria,fastigatifolia,"IT, AMES99247",AMES,99247,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria fastigatifolia, IT, AMES99247.jpg"
Orchidaceae,Eria,gigantea,"IT, AMES99251",AMES,99251,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria gigantea, IT, AMES99251.jpg"
Orchidaceae,Eria,halconensis,"IT, US93964",US,93964,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria halconensis, IT, US93964.jpg"
Orchidaceae,Eria,halconensis,"IT, AMES99256",AMES,99256,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria halconensis, IT, AMES99256.jpg"
Orchidaceae,Eria,hirsutipetala,"IT, US93965",US,93965,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria hirsutipetala, IT, US93965.jpg"
Orchidaceae,Eria,hirsutipetala,"HT, AMES99258",AMES,99258,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria hirsutipetala, HT, AMES99258.jpg"
Orchidaceae,Eria,hutchinsoniana,"IT, AMES99260",AMES,99260,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria hutchinsoniana, IT, AMES99260.jpg"
Orchidaceae,Eria,jarensis,"IST, AMES99265",AMES,99265,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria jarensis, IST, AMES99265.jpg"
Orchidaceae,Eria,jarensis,"IST, AMES99266",AMES,99266,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria jarensis, IST, AMES99266.jpg"
Orchidaceae,Eria,lagunensis,"IT, NY8828",NY,8828,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria lagunensis, IT, NY8828.jpg"
Orchidaceae,Eria,lagunensis,"IT, NY8829",NY,8829,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria lagunensis, IT, NY8829.jpg"
Orchidaceae,Eria,lagunensis,"IT, L62715",L,62715,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria lagunensis, IT, L62715.jpg"
Orchidaceae,Eria,lagunensis,"IT, US93966",US,93966,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria lagunensis, IT, US93966.jpg"
Orchidaceae,Eria,lagunensis,"IT, AMES99270",AMES,99270,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria lagunensis, IT, AMES99270.jpg"
Orchidaceae,Eria,lagunensis,"IT, AMES99271",AMES,99271,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria lagunensis, IT, AMES99271.jpg"
Orchidaceae,Eria,lagunensis,"IT, GH99272",GH,99272,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria lagunensis, IT, GH99272.jpg"
Orchidaceae,Eria,lagunensis,"IT, AMES99273",AMES,99273,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria lagunensis, IT, AMES99273.jpg"
Orchidaceae,Eria,lamellata,"ST, AMES99274",AMES,99274,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria lamellata, ST, AMES99274.jpg"
Orchidaceae,Eria,lamellata,"ST, AMES99275",AMES,99275,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria lamellata, ST, AMES99275.jpg"
Orchidaceae,Eria,leytensis,"IT, NY8831",NY,8831,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria leytensis, IT, NY8831.jpg"
Orchidaceae,Eria,leytensis,"HT, AMES99283",AMES,99283,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria leytensis, HT, AMES99283.jpg"
Orchidaceae,Eria,longibracteata,"IT, US93967",US,93967,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria longibracteata, IT, US93967.jpg"
Orchidaceae,Eria,longibracteata,"HT, AMES99285",AMES,99285,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria longibracteata, HT, AMES99285.jpg"
Orchidaceae,Eria,longicruris,"IT, L59931",L,59931,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria longicruris, IT, L59931.jpg"
Orchidaceae,Eria,longicruris,"IT, US93968",US,93968,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria longicruris, IT, US93968.jpg"
Orchidaceae,Eria,longicruris,"ST, AMES99287",AMES,99287,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria longicruris, ST, AMES99287.jpg"
Orchidaceae,Eria,longicruris,"ST, AMES99288",AMES,99288,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria longicruris, ST, AMES99288.jpg"
Orchidaceae,Eria,longissima,"IT, AMES99292",AMES,99292,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria longissima, IT, AMES99292.jpg"
Orchidaceae,Eria,lyonii,"IT, AMES99293",AMES,99293,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria lyonii, IT, AMES99293.jpg"
Orchidaceae,Eria,lyonii,"IT text, AMES99294",AMES,99294,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria lyonii, IT text, AMES99294.jpg"
Orchidaceae,Eria,lyonii,"IT, AMES99294",AMES,99294,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria lyonii, IT, AMES99294.jpg"
Orchidaceae,Eria,macera,"IT, NY8832",NY,8832,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria macera, IT, NY8832.jpg"
Orchidaceae,Eria,macera,"TF, US93969",US,93969,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria macera, TF, US93969.jpg"
Orchidaceae,Eria,macera,"IT, AMES99298",AMES,99298,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria macera, IT, AMES99298.jpg"
Orchidaceae,Eria,macera,"IT, AMES99299",AMES,99299,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria macera, IT, AMES99299.jpg"
Orchidaceae,Eria,macgregorii,"HT, AMES99306",AMES,99306,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria macgregorii, HT, AMES99306.jpg"
Orchidaceae,Eria,maquilingensis,"IT, AMES99303",AMES,99303,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria maquilingensis, IT, AMES99303.jpg"
Orchidaceae,Eria,mearnsii,"IT, US93970",US,93970,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria mearnsii, IT, US93970.jpg"
Orchidaceae,Eria,mearnsii,"HT, AMES99307",AMES,99307,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria mearnsii, HT, AMES99307.jpg"
Orchidaceae,Eria,merrittii,"IT, AMES99310",AMES,99310,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria merrittii, IT, AMES99310.jpg"
Orchidaceae,Eria,microchila,"IT, AMES90311",AMES,90311,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria microchila, IT, AMES90311.jpg"
Orchidaceae,Eria,microchila,"TF, US93971",US,93971,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria microchila, TF, US93971.jpg"
Orchidaceae,Eria,mindanaensis,"IT, NY8833",NY,8833,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria mindanaensis, IT, NY8833.jpg"
Orchidaceae,Eria,mindanaensis,"HT, AMES99312",AMES,99312,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria mindanaensis, HT, AMES99312.jpg"
Orchidaceae,Eria,odorifera,"HT, AMES99316",AMES,99316,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria odorifera, HT, AMES99316.jpg"
Orchidaceae,Eria,ovata,"poss. IT, L59912",L,59912,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria ovata, poss. IT, L59912.jpg"
Orchidaceae,Eria,ovata,"v. retroflexa (E racemosa, HT, text) AMES99342",AMES,99342,JPG,N,,retroflexa,"E racemosa, HT, text",Eria,racemosa,,,,,2003,"/Orchidaceae/Eria ovata v. retroflexa (E racemosa, HT, text) AMES99342.jpg"
Orchidaceae,Eria,palawanensis,"HT, GH99324",GH,99324,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria palawanensis, HT, GH99324.jpg"
Orchidaceae,Eria,perspicabilis,"IT, AMES99326",AMES,99326,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria perspicabilis, IT, AMES99326.jpg"
Orchidaceae,Eria,philippinensis,"IT, NY8835",NY,8835,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria philippinensis, IT, NY8835.jpg"
Orchidaceae,Eria,philippinensis,"TF, US93973",US,93973,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria philippinensis, TF, US93973.jpg"
Orchidaceae,Eria,philippinensis,"HT, AMES99329",AMES,99329,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria philippinensis, HT, AMES99329.jpg"
Orchidaceae,Eria,polyura,"poss. IT, L59909",L,59909,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria polyura, poss. IT, L59909.jpg"
Orchidaceae,Eria,propinqua,"HT, AMES99339",AMES,99339,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria propinqua, HT, AMES99339.jpg"
Orchidaceae,Eria,puguahaanensis,"HT, AMES99341",AMES,99341,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria puguahaanensis, HT, AMES99341.jpg"
Orchidaceae,Eria,ramosii,"IT, AMES99344",AMES,99344,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria ramosii, IT, AMES99344.jpg"
Orchidaceae,Eria,ringens,"drawing, AMES99353",AMES,99353,JPG,Y,,,,,,,,,,2003,"/Orchidaceae/Eria ringens, drawing, AMES99353.jpg"
Orchidaceae,Eria,senilis,"poss. IT, L59895",L,59895,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria senilis, poss. IT, L59895.jpg"
Orchidaceae,Eria,senilis,"IT, AMES99361",AMES,99361,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria senilis, IT, AMES99361.jpg"
Orchidaceae,Eria,taylorii,"HT, AMES99366",AMES,99366,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria taylorii, HT, AMES99366.jpg"
Orchidaceae,Eria,tridens,"IT, NY8836",NY,8836,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria tridens, IT, NY8836.jpg"
Orchidaceae,Eria,tridens,"ST, AMES99369",AMES,99369,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria tridens, ST, AMES99369.jpg"
Orchidaceae,Eria,tridens,"ST, AMES99370",AMES,99370,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria tridens, ST, AMES99370.jpg"
Orchidaceae,Eria,vanoverberghii,"TF, NY8837",NY,8837,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria vanoverberghii, TF, NY8837.jpg"
Orchidaceae,Eria,vanoverberghii,"HT, AMES99379",AMES,99379,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria vanoverberghii, HT, AMES99379.jpg"
Orchidaceae,Eria,ventricosa,"IT, US93974",US,93974,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria ventricosa, IT, US93974.jpg"
Orchidaceae,Eria,ventricosa,"HT, AMES99381",AMES,99381,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria ventricosa, HT, AMES99381.jpg"
Orchidaceae,Eria,woodiana,"IT, US93975",US,93975,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria woodiana, IT, US93975.jpg"
Orchidaceae,Eria,woodiana,"IT, AMES99389",AMES,99389,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria woodiana, IT, AMES99389.jpg"
Orchidaceae,Eria,zamboangensis,"HT, AMES99391",AMES,99391,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eria zamboangensis, HT, AMES99391.jpg"
Orchidaceae,Erythrodes,boettcherii,"HT, AMES99402",AMES,99402,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Erythrodes boettcherii, HT, AMES99402.jpg"
Orchidaceae,Erythrodes,vrydagzynoides,"ST, AMES99425",AMES,99425,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Erythrodes vrydagzynoides, ST, AMES99425.jpg"
Orchidaceae,Erythrodes,vrydagzynoides,"ST, AMES99426",AMES,99426,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Erythrodes vrydagzynoides, ST, AMES99426.jpg"
Orchidaceae,Erythrodes,weberi,"XT, AMES99428",AMES,99428,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Erythrodes weberi, XT, AMES99428.jpg"
Orchidaceae,Erythrodes,weberi,"XT, AMES99429",AMES,99429,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Erythrodes weberi, XT, AMES99429.jpg"
Orchidaceae,Erythrodes,wenzelii,"XT, AMES99430",AMES,99430,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Erythrodes wenzelii, XT, AMES99430.jpg"
Orchidaceae,Eulophia,dentata,"IT, US93914",US,93914,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eulophia dentata, IT, US93914.jpg"
Orchidaceae,Eulophia,dentata,"XT, AMES99441",AMES,99441,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eulophia dentata, XT, AMES99441.jpg"
Orchidaceae,Eulophia,merrillii,"XT, AMES99460",AMES,99460,JPG,N,,,,,,,,,,2003,"/Orchidaceae/Eulophia merrillii, XT, AMES99460.jpg"
Orchidaceae,Flickingeria,pseudoconvexa,"(Dendrobium pseudoconvexum, nonType) AMES90310",AMES,90310,JPG,N,,,"Dendrobium pseudoconvexum, nonType",Dendrobium,pseudoconvexum,,,,,2003,"/Orchidaceae/Flickingeria pseudoconvexa (Dendrobium pseudoconvexum, nonType) AMES90310.jpg"
